"SEQN","self_eval","teacher_eval","extracurricular","district","SRP_1","SRP_2","SRP_3","SRP_4","SRP_5","SRP_6","SRP_7","SRP_8","SRP_9","SRP_10","SRP_11","SRP_12","SRP_13","SRP_14","SRP_15","SRP_16","SRP_17","SRP_18","SRP_19","SRP_20","SRP_21","SRP_22","SRP_23","SRP_24","SRP_25","SRP_26","SRP_27","SRP_28","SRP_29","SRP_30","SRP_31","SRP_32","SRP_33","SRP_34","SRP_35","SRP_36","SRP_37","SRP_38","SRP_39","SRP_40","SRP_41","SRP_42","SRP_43","SRP_44","SRP_45","SRP_46","SRP_47","SRP_48","SRP_49","SRP_50","y"
227324,2,1,1,5,-1.745,-0.458,0.161,-0.202,-1.071,-0.536,-0.107,-0.488,-0.915,0.102,-0.141,-0.471,-1.99,1.749,0.086,-1.902,0.179,-0.87,-2.498,1.318,0.345,-0.905,-1.544,1.027,0.216,-0.24,-0.476,-1.386,0.051,-0.709,0.416,0.71,-0.804,0.455,0.564,-0.577,0.818,1.545,-1.172,-0.413,0.106,-0.281,-0.009,-1.189,-1.897,0.292,-1.045,1.172,-2.388,-0.278,-3.034
271463,3,3,3,4,-2.356,-0.146,-0.004,0.343,-1.786,-1.344,0.85,-1.635,0.627,-0.248,0.26,1.222,0.959,0.661,0.349,0.077,-0.022,0.786,-0.343,1.078,1.234,-0.484,0.231,-0.59,0.51,-0.632,0.557,0.821,0.194,1.001,-0.864,0.966,-1.786,0.786,1.174,-0.154,0.135,-1.983,0.069,0.179,-0.572,-2.18,-0.179,-0.042,0.807,0.889,-1.358,0.672,-1.071,0.36,0.348
193726,3,3,1,2,-0.149,0.814,-0.319,0.36,0.606,-0.724,-0.304,-0.148,-1.2,-0.133,-0.371,-0.402,-1.942,-1.869,1.131,-0.866,0.12,0.489,1.883,1.006,1.307,2.073,0.463,-0.725,0.904,1.569,-2.059,1.541,-0.392,0.361,1.898,-0.325,-0.9,0.424,1.267,0.264,-0.353,0.636,-0.683,0.595,0.824,1.223,-0.869,0.441,-0.061,2.002,0.755,0.36,1.118,-1.841,3.188
277884,2,3,5,7,-0.484,-0.709,-0.85,-0.752,0.456,-0.522,-0.38,-0.948,-1.332,-0.333,-0.892,1.333,-1.243,0.117,0.705,-0.588,0.88,2.547,0.757,0.767,0.044,0.391,0.638,1.59,0.45,-0.682,0.44,-1.342,-0.332,-0.064,-1.33,-0.676,-0.502,0.081,-0.684,0.35,0.855,-0.595,0.456,0.192,-0.045,-1.075,-0.014,1.135,-1.012,0.332,-0.955,-0.333,0.381,-1.635,-1.275
208841,1,1,9,3,-0.694,0.605,0.619,-1.758,2.318,-1.378,1.846,1.266,-0.938,1.18,-0.641,-0.466,0.991,0.739,-0.419,-0.509,0.047,0.208,0.677,0.093,1.165,0.693,0.375,1.044,0.416,1.353,-0.706,1.006,-1.294,-0.33,-1.912,1.886,-1.579,2.578,-0.881,0.483,1.577,0.584,-0.162,-0.445,0.811,-1.216,-0.622,-0.989,-1.492,0.013,-0.956,1.359,0.082,1.764,3.259
463931,3,4,6,3,-0.808,-2.248,0.949,-0.179,0.083,-0.083,0.494,-1.184,1.113,-1.744,1.518,0.373,0.207,-0.746,2.073,0.13,-0.028,-0.273,-0.401,-0.584,-1.025,0.329,1.136,-1.863,1.171,-0.599,0.96,-1.516,-0.053,1.835,-0.194,-0.16,-0.961,0.997,1.094,0.251,-0.483,1.315,-0.273,-0.435,-0.095,-0.164,0.474,1.796,-0.399,-2.215,0.246,-0.339,0.203,0.334,0.609
503210,5,5,5,5,-0.84,2.645,-0.112,0.644,1.901,-0.374,0.039,-0.983,-0.601,1.029,0.249,0.166,-0.603,-0.348,-1.445,0.39,-0.801,0.542,0.791,-1.356,-2.305,1.008,-0.213,1.464,-2.841,1.565,0.447,-0.359,1.399,1.418,1.076,-0.975,0.193,0.354,-0.269,0.062,1.58,1.821,1.015,0.351,-0.032,0.221,-1.561,0.671,-1.315,0.415,0.9,-0.402,-0.892,1.062,0.674
143115,1,1,9,7,1.587,0.883,-1.315,0.05,-1.396,-0.483,-0.118,-0.385,0.036,-0.839,-0.946,-1.462,0.331,-0.076,1.256,-1.574,-0.589,1.936,0.194,0.531,-0.895,-0.019,0.233,-0.734,-0.039,1.536,0.983,0.118,0.979,-0.658,0.522,-0.135,-0.525,1.456,-0.291,-0.061,-0.898,-1.337,2.972,0.501,-1.214,0.376,0.187,0.147,-1.369,3.202,0.787,1.027,-0.329,0.47,2.425
86661,3,2,6,4,1.016,-1.151,1.248,-0.25,-0.379,0.003,-0.337,1.314,3.384,0.263,-0.225,-0.03,-0.359,0.247,-0.025,0.553,0.031,0.659,1.363,1.913,-0.468,-1.636,1.2,2.971,-0.864,1.181,-0.08,-2.828,-0.288,-3.887,2.058,-0.498,-1.5,0.953,0.062,-2.098,1.316,-0.399,-0.307,-0.345,-0.353,-2.492,0.386,0.72,0.318,-0.221,-0.695,-0.254,-0.346,-0.832,2.102
888254,2,1,5,5,0.711,1.098,-0.389,-0.143,-0.911,1.004,-1.274,1.038,1.748,0.056,-1.151,1.519,0.479,1.353,1.884,0.15,2.044,-0.888,-0.593,0.144,-0.422,0.202,-0.447,2.114,0.344,-1.589,0.218,-0.429,-0.154,-0.209,-0.059,-0.653,0.152,-1.287,-0.884,0.047,-0.151,-0.198,-0.294,0.378,-0.411,0.131,0.358,0.378,-0.245,1.675,-0.481,0.1,-0.464,0.167,-0.232
940551,5,5,2,7,0.446,-0.15,-0.167,-1.275,-0.377,-2.263,0.688,-0.602,-0.611,0.606,-1.058,0.339,1.78,-0.856,-0.04,-0.022,-2.036,0.898,1.556,-1.907,1.811,0.367,0.667,0.991,0.693,0.479,-1.353,-0.781,-2.262,-0.271,-2.82,0.483,-1.081,0.625,1.259,-0.874,1.141,0.711,0.184,0.257,-0.456,-0.303,0.516,0.33,-2.533,-0.227,-0.441,-0.454,1.664,0.086,-2.409
682288,4,3,9,1,0.518,0.353,0.035,0.949,-0.081,-0.29,1.071,-0.232,0.152,-1.085,0.484,-0.068,-0.236,-0.302,1.831,-0.871,-0.36,0.127,1.207,-0.692,0.211,0.724,0.458,-1.165,-0.823,-0.953,0.546,-0.13,0.888,-0.203,-2.311,1.218,0.896,-0.178,1.579,1.36,-1.21,-0.207,-1.477,1.257,-1.126,0.154,-0.942,0.051,0.324,-1.935,1.456,0.557,1.568,0.992,-0.84
232830,4,3,6,3,-1.795,0.758,0.357,-0.625,-1.001,-0.78,-0.485,0.406,-1.104,0.94,0.208,0.051,1.301,0.215,-0.033,0.226,0.872,-0.854,0.572,-0.729,-0.116,-1.022,1.346,0.719,0.081,-0.055,1.351,-2.171,-1.132,0.87,-2.055,0.385,-0.635,0.418,1.014,-0.166,-2.139,-0.354,0.429,0.677,1.121,0.193,0.226,-0.212,0.996,-0.056,-0.042,0.57,-0.605,0.182,-0.248
588243,4,5,7,2,-0.28,0.61,-0.505,0.241,-1.173,-1.228,1.558,-1.766,0.482,0.76,-0.013,1.219,0.762,-0.209,1.382,-0.753,-0.57,-1.644,-0.654,-0.456,-0.311,-0.718,-1.382,0.025,-1.132,-0.242,0.156,0.633,0.054,0.05,-0.042,-0.216,1.765,0.413,-0.221,0.024,0.425,1.139,1.29,1.297,-1.202,-0.412,1.589,0.813,1.403,0.292,0.419,-1.681,-0.387,-0.671,1.582
272867,3,3,2,4,-0.452,-0.645,-0.394,0.644,-0.159,1.089,-1.218,-2.048,0.87,2.805,0.486,0.568,0.596,0.627,-0.679,-1.044,1.854,-1.263,1.416,-0.24,1.034,0.012,0.117,0.149,-0.827,0.443,0.245,-1.371,-0.798,0.272,1.13,-0.823,0.136,0.761,-1.722,0.359,0.506,-0.058,1.33,-0.622,1.842,-0.871,-1.519,0.174,0.04,-1.218,0.476,-0.922,0.002,-0.838,1.14
252948,3,1,3,3,-1.288,0.531,-0.466,-1.329,-0.471,-0.399,-1.249,-0.207,-2.24,0.74,-1.445,-0.544,0.013,1.872,0.452,-0.327,1.505,0.863,1.222,-1.206,0.625,1.411,-2.041,-0.599,-0.377,0.08,-0.914,-1.027,1.543,-0.535,0.83,-0.028,-0.563,-0.445,-0.621,0.088,0.816,0.392,0.73,0.874,1.894,-1.381,0.036,1.177,1.89,-1.01,-0.283,-0.044,-1.253,0.808,0.185
379943,2,3,10,5,0.996,-1.136,0.879,0.473,-0.283,-0.324,-0.8,-0.538,-0.395,0.399,1.67,2.04,0.431,-0.101,-1.313,-0.033,0.902,0.366,1.527,-1.03,0.21,1.6,0.406,0.41,-0.374,0.714,0.805,0.463,0.829,-1.266,1.212,-0.424,0.458,-1.023,-0.838,1.321,-0.222,-1.098,-1.77,-0.219,1.185,0.381,0.427,-0.24,1.113,-1.73,-0.285,-1.225,0.198,-0.079,1.341
917638,4,4,9,7,-0.68,-1.022,-1.341,0.34,-1.717,0.2,-1.418,-0.128,-0.219,0.104,-1.128,1.643,-1.558,0.488,0.492,0.346,0.374,1.135,-1.178,-0.77,1.153,2.089,-0.278,-1.496,0.029,-0.041,1.132,-0.661,0.132,-0.457,1.53,0.656,1.076,-0.649,-0.665,-0.476,1.965,-0.409,-2.484,-1.108,1.416,-0.391,0.824,0.375,-0.601,0.342,0.198,-0.75,1.127,-1.688,-0.985
752118,3,4,6,7,-1.323,0.503,-0.468,0.005,0.543,0.301,-1.304,1.37,-1.507,-0.491,1.021,-0.54,1.727,-1.046,0.882,-0.165,-0.744,-0.861,1.225,-0.388,0.59,-0.486,-0.554,0.108,-1.236,-1.386,-1.859,-1.153,0.24,0.811,0.275,-1.244,1.735,0.638,0.07,0.23,-0.057,-1.803,0.589,-1.007,1.49,-1.5,-0.933,0.585,0.245,-0.462,2.197,1.286,1.798,-0.434,-0.68
898234,2,1,6,1,1.045,-0.652,-0.293,-0.482,0.485,-0.075,-0.145,0.993,0.543,1.405,0.388,0.399,0.083,-0.433,-0.157,-0.684,0.27,-0.727,0.347,1.809,-2.112,1.835,0.762,-0.939,1.05,-0.251,-1.448,0.494,-0.051,0.485,2.034,1.635,0.221,-0.099,0.977,0.145,0.092,1.354,-1.554,-0.659,-1.308,-2.17,-0.35,1.919,-0.483,-0.268,0.897,-0.023,1.313,1.363,1.944
127882,5,4,3,2,1.021,0.192,0.039,-0.043,0.063,0.569,-0.529,-0.042,0.295,1.178,-0.574,-1.362,-0.498,1.099,0.392,0.891,-1.351,0.175,0.452,-0.619,-0.249,0.332,-0.479,0.976,-0.399,0.01,0.333,-0.045,0.872,1.482,0.06,-0.206,1.399,-0.354,0.495,0.538,0.065,-1.551,0.707,-0.436,1.212,-0.076,-2.19,-0.431,0.217,-0.823,-1.149,1.303,-0.432,-1.101,1.985
660644,1,1,8,3,1.266,0.6,0.3,1.374,-0.214,-1.524,-0.93,-0.033,-0.166,-0.691,-0.801,-0.739,-1.02,-0.322,-0.017,-0.305,0.895,0.215,-1.514,-0.608,0.781,0.153,0.217,0.348,0.515,-1.013,-0.41,0.283,0.622,-0.264,3.277,-1.919,-0.997,-1.21,-0.361,-0.301,0.021,-0.116,-0.674,-0.169,-0.943,0.232,0.299,1.081,-0.763,1.623,0.057,1.933,0.927,-2.146,0.596
224010,4,3,10,6,0.402,-0.1,0.653,-0.369,-0.037,-0.472,1.512,0.662,-1.906,-2.073,-0.054,0.626,1.499,0.165,-0.923,-0.026,-0.722,2.182,-0.911,-0.749,-0.043,0.844,-1.817,-0.648,-1.2,-0.113,-0.326,-0.948,-1.723,0.073,-1.415,-0.968,0.108,-0.075,-1.397,-0.1,0.171,1.033,-0.199,-1.711,-1.431,-0.411,-0.885,0.628,1.956,0.139,0.354,-0.044,-0.817,2.557,1.04
394409,3,3,8,1,0.753,-0.56,-0.035,1.512,-0.044,0.084,1.212,-1.528,-0.864,-0.053,-0.78,0.209,1.402,2.239,-0.974,-0.826,-1.024,1.364,-0.082,-0.766,-1.175,0.43,0.651,0.317,1.368,2.001,0.901,-0.488,1.573,-0.31,1.094,-0.779,0.522,0.838,-2.083,0.269,-0.707,0.88,0.646,-1.441,-1.125,0.098,1.542,-0.567,0.656,-1.991,-1.521,-0.194,0.064,-0.87,0.29
189223,1,1,3,6,0.329,-1.713,1.299,-2.501,1.716,0.005,-3.363,0.901,0.936,-0.097,-1.429,-0.523,0.284,0.264,-0.626,0.84,-0.424,-1.01,-0.407,0.581,1.076,-2.184,1.166,0.625,1.775,1.539,1.218,-0.011,0.047,1.151,0.066,-0.781,-2.231,-0.075,0.333,-0.22,1.175,-1.318,-0.759,-0.028,-0.742,0.611,-0.1,-1.693,-0.76,0.122,1.45,0.318,-0.462,0.929,-0.23
232048,3,3,2,4,0.459,-0.509,1.109,0.034,0.838,-0.37,-1.318,-0.792,1.01,0.903,-3.107,-1.336,-0.905,0.443,-1.645,-0.395,1.998,0.435,-1.333,-2.052,0.821,1.261,0.08,0.296,0.067,-1.378,-1.007,-1.466,-0.879,0.659,-0.3,0.685,-0.288,1.052,-1.187,-0.494,3.137,-1.561,0.361,0.905,-1.171,0.244,-1.908,0.616,-1.067,0.811,0.821,-0.92,-0.909,0.418,0.059
246493,3,1,5,5,-0.459,-1.837,0.093,0.08,-1.015,0.115,-1.278,0.029,0.104,-0.892,-0.074,0.551,-0.834,-0.827,1.114,0.938,-0.14,0.239,0.401,-0.085,-0.686,0.561,0.078,0.98,1.643,-1.945,1.492,0.866,-1.336,0.154,1.817,0.656,0.979,-0.851,0.232,0.839,-1.134,-0.712,-1.118,1.206,-0.562,-1.001,0.434,0.615,0.209,0.881,-1.339,3.669,-0.798,-0.288,1.043
470445,5,5,1,1,0.099,-0.133,-0.982,-0.499,1.954,-0.308,-0.5,0.223,-3.095,-0.501,-0.302,-1.099,-0.047,1.208,-1.37,-1.237,1.017,0.129,-0.503,0.221,-0.609,-0.574,-0.37,-0.275,-0.757,0.462,0.74,-0.683,-0.624,-0.452,0.845,0.365,-0.938,2.761,-1.13,0.293,2.185,1.231,-0.739,0.28,-0.037,0.266,-0.338,1.409,0.042,0.475,0.977,-0.888,-0.419,-0.639,-1.571
711959,3,1,9,1,0.113,-0.61,-0.648,0.208,-0.483,1.762,1.358,0.25,0.925,-1.546,-0.663,1.117,1.075,-1.199,0.612,-0.268,-0.773,0.744,-0.363,1.41,0.99,0.719,-0.367,-0.645,2.08,3.132,0.486,1.639,-0.461,1.513,-0.262,0.574,1.009,0.464,0.272,0.1,0.058,0.013,-1.013,0.933,2.306,0.905,-1.301,0.945,0.541,1.577,3.279,0.784,-1.314,0.059,2.378
555906,2,2,9,1,-1.009,-1.496,-2.636,-2.194,-1.372,0.545,0.874,-0.398,0.504,0.496,0.694,1.531,0.072,-0.714,1.446,0.465,1.912,-0.015,-0.436,-0.541,1.051,0.647,-0.806,-0.902,0.39,0.631,1.677,-1.131,-1.992,-0.496,1.02,0.606,0.564,-0.274,-0.52,-0.298,2.097,1.321,-1.33,0.904,-0.259,0.896,-0.121,-0.181,1.45,-0.605,-0.146,-0.413,0.333,-0.67,0.98
889818,1,1,4,6,-1.234,-0.725,1.211,-0.537,-0.724,-0.817,-0.779,1.162,-0.363,-1.232,-0.476,0.231,0.347,0.346,-1.593,0.92,0.349,0.776,-2.057,-0.047,1.573,0.305,-1.175,1.941,-2.256,0.648,1.231,0.034,-0.918,0.414,-0.462,0.491,1.209,-0.608,-1.153,-0.379,0.303,2.395,-1.309,-0.112,1.274,-0.532,-1.217,-0.711,-1.18,-0.328,-0.599,0.522,-0.756,0.66,-0.679
427715,3,2,8,2,1.026,-0.425,-0.579,0.415,-0.431,1.171,0.051,-1.131,0.178,-0.456,0.26,0.445,-0.615,-0.271,1.233,-0.867,1.996,0.184,0.897,0.04,0.572,-1.099,0.775,0.949,0.54,0.586,1.2,1.09,0.405,0.155,0.463,-0.175,0.12,0.956,-0.815,-0.362,-0.9,0.442,1.295,-0.391,0.849,0.96,0.643,0.616,-0.13,-0.834,2.062,-0.561,0.208,-0.7,3.997
568808,2,2,3,6,-0.122,0.735,0.788,1.32,0.079,-0.112,-1.067,-0.606,-0.581,-0.643,0.334,-0.527,2.212,-0.508,0.421,-0.09,-0.288,0.654,-0.458,0.935,1.216,-2.571,-2.469,1.443,0.155,-0.575,-1.048,-0.853,0.479,0.391,0.193,-0.79,1.147,0.52,1.008,-2.67,0.987,-0.486,0.977,-0.505,0.789,-0.856,0.016,-0.677,-0.875,0.335,-0.455,-1.057,0.058,-0.307,-0.588
634618,1,1,10,3,0.675,0.826,-1.167,0.813,-0.498,-0.075,0.068,-0.484,0.668,-0.282,1.233,0.961,-1.454,0.944,0.459,-1.721,0.921,-2.277,0.119,0.463,-0.519,-1.832,-1.635,-0.995,0.28,0.037,-0.798,1.058,-0.66,0.793,-0.319,-2.515,1.492,1.786,0.035,1.707,0.017,-1.06,0.701,-0.452,1.447,1.409,-0.753,-0.089,0.043,-0.504,-0.87,2.078,-1.293,-0.473,0.324
969813,4,5,9,5,0.228,0.282,0.73,-1.051,1.052,1.495,0.215,-0.811,0.117,-1.012,0.534,-1.342,0.49,-0.902,1.185,-0.701,-0.853,-1.449,0.32,0.301,2.689,-0.032,1.15,0.408,0.618,-0.267,-0.261,0.685,-0.46,0.649,0.88,1.888,-0.313,-0.807,-0.059,-2.024,0.863,-0.484,-1.078,1.098,0.961,-1.129,-0.743,1.232,-1.905,0.552,-0.799,2.256,-1.646,0.912,-0.051
998951,4,5,7,2,0.862,-0.698,-0.707,-0.63,0.56,-0.22,-0.499,-0.945,-0.242,0.622,0.105,0.126,1.648,1.2,0.527,1.683,-0.023,2.101,-0.808,0.175,0.233,1.424,0.214,0.273,0.416,1.756,-0.948,0.524,0.004,0.466,-1.723,1.813,-1.389,-1.067,-0.433,1.904,0.712,-0.264,0.535,-0.7,-0.563,0.675,2.242,0.195,0.047,1.278,-0.839,-1.413,0.433,-0.824,3.804
651454,4,4,9,7,-0.809,-0.075,0.593,1.218,0.845,1.201,-0.987,-1.421,0.729,0.844,0.915,-0.401,0.219,1.001,-2.509,0.216,-0.49,1.289,-1.705,-0.236,0.908,1.738,1.315,1.309,-0.173,-0.336,-0.636,-0.108,0.571,1.112,-0.948,0.114,0.121,0.866,-0.498,-1.137,-0.107,0.445,0.871,-0.445,0.095,0.132,1.271,-0.619,0.644,-0.09,-1.194,-0.787,-0.743,1.123,0.983
378003,5,4,6,6,1.115,-1.308,0.978,-2.265,-0.606,-1.597,-2.353,-0.03,0.368,0.488,-1.168,0.166,-0.448,-1.39,-1.325,-0.31,0.058,0.512,-1.027,1.034,-0.421,-2.263,-0.114,-0.6,0.528,0.439,-2.252,1.387,-1.473,-1.392,2.816,0.859,-0.714,-0.205,-2.133,0.614,1.138,-0.439,0.57,1.803,-0.616,0.4,0.135,-1.339,-2.777,-0.74,1.485,-1.196,-1.099,1.299,0.668
425311,2,2,5,1,-0.919,0.269,-0.851,0.186,-2.4,1.618,0.399,0.236,0.089,-1.584,0.251,-0.201,-0.19,-2.312,0.561,0.728,0.108,0.83,-1.274,-0.76,0.234,-0.194,0.461,-0.356,-0.207,1.424,-2.31,-2.483,0.325,1.599,-0.464,-0.437,0.386,-2.398,-1.39,1.619,-1.468,-0.565,0.048,-0.221,1.298,1.297,-0.473,-1.041,1.032,-0.007,-1.465,-0.563,0.077,-0.806,-2.139
919337,2,1,4,3,-0.201,0.442,-0.411,0.606,0.402,1.913,0.155,1.87,1.245,-1.97,1.781,-2.488,-0.49,0.109,-1.362,1.697,1.069,-0.201,-1.5,1.602,0.803,0.17,1.422,0.359,0.912,-1.237,-0.903,-0.081,-1.996,1.066,-2.025,0.739,-1.626,-0.215,-0.771,0.356,0.564,-1.034,-0.184,-0.929,-1.902,-0.766,0.633,0.074,1.309,-0.267,-0.589,-0.439,-2.186,1.4,-0.827
166561,2,1,9,4,-0.98,1.149,0.453,2.03,0.514,1.009,0.011,-1.304,0.057,0.947,1.323,-1.369,-0.371,-1.649,-0.039,1.415,-0.158,-0.351,-0.84,-0.699,1.133,0.809,-0.143,-0.661,0.123,0.534,-3.234,0.778,0.262,-1.193,0.064,-1.273,0.641,-0.239,-0.941,0.302,2.605,0.203,1.243,0.027,-0.103,1.518,-0.933,-0.205,0.209,-0.343,-1.361,-0.228,0.718,-1.74,0.559
135258,4,3,9,1,-0.83,0.328,0.875,-0.3,1.684,-1.677,1.243,-0.786,-0.343,-0.511,1.694,-1.214,0.431,1.814,0.427,1.602,-0.3,0.817,-1.611,-0.629,-1.998,-2.156,1.157,-0.187,-0.255,-0.78,-0.083,-1.456,0.901,0.087,0.895,-1.885,0.599,1.689,0.98,1.572,-0.02,1.456,0.696,-1.016,0.46,-0.07,1.042,0.118,-0.024,1.641,-1.335,0.096,-0.098,-0.47,0.572
711478,5,5,4,5,-0.875,0.521,-0.476,-0.761,0.499,1.346,0.256,-0.83,1.804,-0.498,-1.823,1.412,-0.612,-0.598,-1.05,0.055,0.683,1.57,0.154,-0.365,-1.362,1.572,-0.632,1.471,0.221,-0.477,-0.466,-1.671,-0.635,0.528,0.823,0.469,-0.119,0.573,-0.135,-1.308,0.168,2.254,0.022,1.348,0.674,-2.531,-0.289,-0.167,-0.346,0.732,-0.147,-0.566,2.133,-1.228,-1.588
9416,2,3,7,7,-0.419,-0.112,0.759,0.601,-0.503,2.529,0.452,-1.407,-0.273,-1.885,0.944,-1.226,0.761,1.102,-0.08,0.05,1.14,2.03,-0.224,-0.284,-0.168,1.069,1.999,-0.487,-1.315,-2.087,0.258,-0.49,1.151,-1.445,-1.986,0.183,-1.413,-0.847,0.257,0.374,2.493,0.296,-0.624,-0.698,-0.308,-0.315,1.813,0.874,-0.886,0.401,-0.387,0.283,-0.749,-1.753,1.571
85710,2,1,10,4,0.025,-0.384,-0.345,-0.652,-0.206,0.303,1.198,-0.658,0.089,-0.156,-1.182,0.06,0.268,0.422,0.882,0.248,0.399,1.062,-0.339,-0.027,0.516,-0.477,-1.061,-0.273,0.239,-0.79,1.052,-0.059,0.278,1.668,-1.13,-1.03,-0.094,0.642,2.132,0.236,0.146,0.42,-0.876,-0.647,-0.3,-0.603,1.793,1.619,-0.798,-0.525,-0.38,0.556,-0.033,1.691,2.363
185396,2,3,6,4,-1.08,-0.451,0.043,-0.447,0.177,-0.52,1.958,0.457,0.049,1.308,0.013,0.657,0.681,-1.376,0.008,0.276,1.717,0.214,0.626,-0.99,0.777,-0.533,0.771,-0.588,-0.72,-0.05,-0.571,-0.103,0.618,-0.468,-1.36,-0.877,-0.161,-0.269,-0.658,0.206,-0.771,0.077,-0.378,0.182,-0.53,-0.353,-1.092,-0.054,0.611,0.41,0.304,-0.963,-0.29,-0.689,0.39
469910,1,1,8,7,-0.163,-1.895,0.47,2.469,0.015,0.13,1.226,0.145,-1.704,-1.141,1.495,-1.063,0.022,0.919,0.453,-2.318,0.723,-1.69,0.557,-0.174,0.394,-1.322,0.69,-0.74,1.632,-0.524,1.67,-0.186,0.87,0.423,-0.472,0.584,1.693,1.258,-0.311,0.13,0.43,0.23,0.076,-2.228,0.954,-0.658,-1.17,1.444,0.268,1.679,0.952,-0.921,0.471,-0.456,2.243
440121,4,4,3,1,-0.587,-1.134,0.265,-0.202,-1.399,-1.954,0.336,1.406,-0.683,0.026,0.34,-0.816,0.104,0.906,-1.046,-0.421,1,-0.185,-1.076,-0.982,0.345,-0.759,-0.707,0.964,-0.57,-1.642,-0.42,0.079,0.445,1.451,1.037,1.241,0.168,0.775,-1.044,1.567,-0.588,-0.499,-0.773,-0.083,-1.493,-1.771,0.046,-1.338,-0.881,1.283,-0.395,-0.259,0.616,-0.129,-2.21
465879,3,2,1,5,-1.103,0.089,0.673,-0.267,-0.585,-1.009,1.224,-1.139,-0.499,1.507,-1.649,0.015,-0.89,-1.348,0.752,2.132,-0.159,-0.21,0.009,-1.803,-0.086,-0.281,0.032,-0.76,-0.406,-2.152,0.694,-0.996,0.24,-0.833,-1.916,1.338,-0.586,-0.641,0.211,-1.289,-0.993,-0.025,1.023,0.167,0.411,-0.704,-1.39,1.199,0.127,0.832,-0.045,0.955,-0.753,-0.872,-2.403
791739,5,5,3,1,-0.18,-0.054,-0.469,-1.195,0.581,1.226,-0.362,-0.547,0.741,-0.344,-0.549,0.956,-0.555,-1.14,1.649,1.146,-1.692,-1.135,0.028,0.23,0.122,0.463,0.297,-0.934,0.247,-0.069,-0.073,0.82,-0.989,-0.703,0.214,0.529,0.593,-1.216,0.081,-0.65,0.048,-0.243,-0.098,1.086,-1.668,1.198,1.362,0.611,0.376,-0.202,0.59,0.123,1.17,-1.716,-0.138
835990,2,3,8,5,-2.229,0.051,0.149,0.598,-1.768,0.759,-0.693,-1.387,-1.271,-1.89,-1.1,-1.306,0.967,0.917,1.823,-0.75,-1.511,0.305,0.555,-0.714,2.241,-1.365,0.826,-0.128,-1.168,-1.229,0.249,-0.192,0.147,1.273,1.693,-2.08,0.076,-0.993,0.778,1.565,1.827,-1.687,1.172,-0.331,-0.476,-1.41,0.048,1.524,0.523,-0.811,0.811,0.255,0.542,0.324,0.506
438944,1,2,4,1,0.306,-1.297,0.167,0.664,0.151,-0.315,1.05,1.039,-1.067,0.51,0.028,-1.594,0.701,-1.694,0.727,1.471,-0.329,-0.73,-0.402,2.108,0.079,0.866,-0.412,-1.282,-0.619,-1.385,2.989,0.332,-1.599,0.254,1.242,-1.152,0.862,-0.816,-2.152,0.524,-0.696,-0.385,1.581,1.515,1.422,0.426,0.507,0.479,0.69,2.081,-1.923,-0.754,-0.543,0.861,2.275
297144,5,4,9,7,0.26,-0.405,0.061,0.826,0.327,0.258,-0.223,0.732,1.249,-0.282,1.419,-0.705,-0.41,-0.512,0.519,1.141,-0.323,-0.525,0.274,0.379,-0.696,-0.105,1.406,1.612,-1.39,-0.984,0.094,-0.098,0.424,-0.331,1.181,0.53,0.355,-0.643,-0.078,-0.699,0.488,-1.32,-0.126,0.215,1.505,0.565,-0.384,1.729,-2.257,0.517,-0.71,1.386,-0.699,0.315,-0.076
77935,3,2,7,3,0.178,0.697,-0.118,-1.303,-1.062,-1.906,-0.018,-0.03,-0.192,-1.374,-0.122,-0.485,-0.065,-2.279,0.134,1.43,2.553,0.93,-0.208,-1.466,0.153,0.593,0.604,0.132,0.826,-0.611,0.379,0.182,0.849,0.73,-1.111,1.235,-0.863,0.02,0.415,-0.804,1.661,-1.38,-0.704,-0.366,-1.231,-2.045,-0.617,1.402,1.08,-0.356,-0.266,1.94,-0.414,-0.533,-0.329
238238,2,2,2,3,-0.396,-0.393,0.355,-1.173,-3.004,0.731,0.277,0.945,0.19,1.377,0.442,0.229,2.847,1.515,-0.889,0.721,-0.362,1.238,-1.131,-0.747,0.797,0.581,0.444,-0.187,-0.07,1.418,0.402,0.285,-0.237,-1.222,-0.656,1.3,0.915,-0.384,-0.366,-0.437,0.408,-0.928,0.555,0.056,0.075,0.317,-0.327,-1.272,-0.275,0.304,0.096,0.93,-0.514,-0.767,0.208
843505,5,4,3,7,-0.161,1.196,-0.078,1.614,-1.176,1.306,-1.982,-2.392,0.214,-0.988,0.105,0.337,-0.822,-0.613,1.03,-1.238,0.537,-2.303,-0.567,0.737,-1.686,-0.559,-0.533,-0.507,-0.288,-0.399,0.881,-0.316,-0.306,-0.786,0.909,-1.65,-2.399,1.304,0.778,-0.368,1.194,-0.948,1.256,0.078,-0.239,-0.524,-1.048,-1.485,0.22,0.216,-0.213,-0.369,-0.403,-2.212,-3.311
